#Gene name	I/C_0h	I/C_2h	I/C_6h	I/C_12h	I/C_18h	I/C_24h
ENSMUSG00000028964	0.750647813	-0.00377934666667	0.0736964863333	-0.127489230333	-0.294368900333	-0.121273866
ENSMUSG00000028962	0.4735940106	-0.1634458414	0.0327622836	-0.1309968396	-0.1895924648	-0.075416228
ENSMUSG00000028961	0.443111527	-0.445900659	-0.215433125	-0.354850221	-0.222696133	-0.340758608
ENSMUSG00000028960	0.830822455	-0.259797717	0.055783635	-0.47413822	-0.190759134	-0.364727394
ENSMUSG00000091160	0.28057579	0.252853188	0.469275042	0.559944045	0.786178262	0.664190679
ENSMUSG00000028969	-0.012975079	-0.245329695	-0.28206012	-0.191879584	-0.36833793	-0.260416804
ENSMUSG00000068105	-0.275826181	-0.23982391	-0.19319783	-0.199493716	-0.427640162	-0.386664873
ENSMUSG00000016664	0.440779862	-0.212958054	-0.21300724	-0.353951163	-0.40026698	-0.327791641
ENSMUSG00000068101	0.408599663	-0.014560684	0.237807244	-0.377168421	-0.178743924	-0.263481372
ENSMUSG00000044551	0.458529108	-0.049028108	0.053441756	-0.292876212	0.113168973	-0.180934854
ENSMUSG00000060288	0.279182942	-0.142006492	0.13235127	-0.063699613	-0.003035433	-0.026973376
ENSMUSG00000035150	1.231000132	0.431635455	0.896746489	0.286600065	0.424501052	0.537541198
ENSMUSG00000035151	0.457561246	0.13992216	0.674317301	0.091871009	0.234157314	0.189897311
ENSMUSG00000035152	0.461874819	-0.064837444	0.240547045	-0.15167236	-0.16577511	-0.061908697
ENSMUSG00000042476	0.37326318	0.026724385	0.810081829	0.360816737	0.675211295	0.542223249
ENSMUSG00000035158	-0.530392023	-0.213460637	-0.493578256	-0.29707295	-0.396110105	-0.416465506
ENSMUSG00000042473	-0.031273351	-0.056793368	0.390449364	0.018739834	-0.025559268	0.073552576
ENSMUSG00000042472	-0.005899526	-0.099068678	0.061111398	-0.2623722	0.069713552	-0.294814505
ENSMUSG00000020770	0.169204752	-0.061656683	-0.016202988	-0.032319088	-0.05197525	0.009698329
ENSMUSG00000042380	0.342032236	-0.232241081	-0.325374716	-0.179902529	-0.330211456	-0.149364447
ENSMUSG00000075576	0.814220515	0.082593236	-0.003487326	-0.224440887	-0.01817753	-0.083078844
ENSMUSG00000020777	0.924268461	-0.041056652	-0.032968395	-0.333316848	0.021948092	-0.172446173
ENSMUSG00000020775	0.053888424	-0.445993739	-0.224268718	-0.349314131	-0.400092192	-0.327179187
ENSMUSG00000002031	0.522345101	-0.045948249	0.228291331	0.081279333	-0.086995678	0.106699614
ENSMUSG00000020778	0.924268461	-0.041056652	-0.032968395	-0.333316848	0.021948092	-0.172446173
ENSMUSG00000002032	0.459114914	0.16975872	0.250130397	0.146675682	0.593088658	0.375612363
ENSMUSG00000002741	0.36470733	0.229939523	0.223546776	-0.090252452	0.047271723	0.074575202
ENSMUSG00000028211	0.898293849	0.2053771	0.541385339	0.000831252	0.206928994	0.215756959
ENSMUSG00000028212	0.724747782	0.23969622	0.070777636	-0.350495175	-0.149916752	-0.295354134
ENSMUSG00000028218	0.860086904	0.242616735	0.666925851	0.088288721	0.24022817	0.184895086
ENSMUSG00000030877	0.351949653	-0.217636157	-0.032891961	-0.203015039	-0.439994228	-0.237320741
ENSMUSG00000091575	0.6271541745	-0.027000051	0.1772761975	-0.3734711205	0.2105891155	-0.197607402
ENSMUSG00000034833	-0.205052446	0.154296506	0.303240022	0.274035076	-0.01727196	0.226829232
ENSMUSG00000000743	0.735746114	0.270286621	0.206057171	-0.167670924	0.209891038	0.009992011
ENSMUSG00000019978	1.213064185	0.280738731	0.898398122	-0.002528922	0.315566627	0.244480283
ENSMUSG00000019979	0.776238746	0.163215978	0.241516445	-0.118967295	0.021109975	0.029731732
ENSMUSG00000019975	0.776238746	0.163215978	0.241516445	-0.118967295	0.021109975	0.029731732
ENSMUSG00000019977	0.763316214	0.194723686	0.276116708	-0.097987522	0.076362521	0.020088941
ENSMUSG00000019970	0.03438585	-0.381766025	0.187849812	-0.113696946	-0.026176049	-0.059162007
ENSMUSG00000035521	0.167308292	0.000850212	0.16873824	0.165575441	0.170538401	0.228942013
ENSMUSG00000033808	0.283661708	-0.043689204	0.067055565	-0.078870666	0.012265241	-0.029656544
ENSMUSG00000033809	-0.424059047	-0.454268706	-0.323831931	-0.084085977	-0.456642527	-0.314778161
ENSMUSG00000062794	0.144700538	-0.012882817	-0.031338145	-0.081884802	-0.144762697	-0.129063789
ENSMUSG00000063480	0.35426387	0.268657738	0.361439464	0.175215745	0.184321128	0.289751785
ENSMUSG00000027463	0.22981636	0.516734069	0.356848822	-0.178666783	-0.045954333	-0.09772011
ENSMUSG00000027466	0.789768376	0.3529955	0.120186459	-0.250898339	-0.03254214	-0.185503151
ENSMUSG00000020305	0.001918457	-0.188704086	0.21807532	-0.067180066	-0.032705671	0.015526544
ENSMUSG00000070424	0.07186702	0.027085101	0.202809484	-0.255204493	-0.175403011	-0.253150435
ENSMUSG00000020309	0.160926571	-0.131246342	-0.338015614	-0.040511043	0.068765741	-0.049490932
ENSMUSG00000020308	0.467783475	-0.040158365	-0.021406973	-0.276762804	-0.17841328	-0.269657008
ENSMUSG00000032320	0.805471731	-0.015023231	0.134106875	-0.250285349	-0.074990608	-0.12342803
ENSMUSG00000018882	0.382497044	-0.25004085	-0.052713728	-0.181023378	-0.341486497	-0.183490677
ENSMUSG00000044730	-0.129206691333	0.065298683	-0.146984800667	0.0282605271667	0.0053336685	0.0663965201667
ENSMUSG00000044734	0.270452059	0.695530306	0.487905908	0.292320482	0.512565146	0.452525844
ENSMUSG00000060679	0.34847355	0.001412543	0.021727651	-0.014767317	0.027617258	0.026430163
ENSMUSG00000078441	0.252134535	0.026554696	0.225541861	0.085828167	0.028048133	0.12326069
ENSMUSG00000001211	0.4360308868	-0.2081135946	0.4257583776	-0.0197541444	0.440711023	0.2273085136
ENSMUSG00000006932	1.176736897	0.20801772	0.335993147	-0.216178731	0.008674473	0.000395655
ENSMUSG00000051235	0.715080703	-0.032701441	0.064315533	-0.232841707	-0.199121749	-0.152315948
ENSMUSG00000078994	0.210010379	-0.029737639	0.195592989	0.149020707	0.019705764	0.236583311
ENSMUSG00000086396	0.63847645	-0.149589137	0.44612883	-0.291024296	-0.116889102	-0.153123052
ENSMUSG00000093424	0.885462377	0.351334952	0.58840476	-0.125184201	0.340718751	0.098129357
ENSMUSG00000096712	0.249948058	0.138220879	-0.334207421	0.059492987	0.217306809	-0.000719078
ENSMUSG00000058546	0.114926411	-0.065350858	-0.039300619	0.160085463	0.035491734	0.142456746
ENSMUSG00000058013	0.555147995	0.056272532	0.462246466	-0.207982683	-0.019989663	-0.162156282
ENSMUSG00000086392	0.099930708	-0.041852081	-0.10048607	-0.258490658	-0.196515519	-0.262496389
ENSMUSG00000007415	0.879059178	0.091604694	0.27566766	0.069716025	0.049655681	0.20437099
ENSMUSG00000033400	0.767196809	-0.115097875	0.207429794	-0.193657602	-0.011785053	-0.043249225
ENSMUSG00000032431	0.50423410225	0.27386177475	0.564236017	0.175929928	0.426669985	0.3755300145
ENSMUSG00000054277	0.792678026	0.291183638	0.656988132	-0.053444853	0.198962866	0.124920258
ENSMUSG00000019027	0.496299918	-0.098028175	-0.0243053	-0.18776838	-0.017332584	-0.127077891
ENSMUSG00000071332	0.012059032	-0.042600867	0.006146823	0.079586909	0.071613948	0.109255861
ENSMUSG00000030751	0.50463055	-0.331228987	-0.291806986	-0.482902012	-0.427761737	-0.460538185
ENSMUSG00000039671	0.537045167	-0.184971534	-0.184618462	-0.553790639	-0.783464999	-0.676293455
ENSMUSG00000039670	0.264136516	0.407105935	0.478890858	-0.078071282	0.209339735	-0.016479467
ENSMUSG00000097223	0.68595242	0.073622491	0.099197899	-0.241340404	-0.221612117	-0.140090227
ENSMUSG00000033669	0.521173936	0.072435097	0.141904809	-0.097306313	-0.12387671	-0.080436199
ENSMUSG00000056737	0.363789589	-0.021724368	0.099927727	-0.197718329	-0.084867006	-0.232810669
ENSMUSG00000039678	0.734925829	0.111442464	0.324831536	-0.11282823	0.10111308	-0.040133006
ENSMUSG00000024841	0.355958676	-0.175274636	-0.063984846	-0.298048772	-0.11479139	-0.252644327
ENSMUSG00000097553	-0.078829584	-0.009456176	-0.066340011	-0.178566751	-0.41585817	-0.282086567
ENSMUSG00000024844	0.355958676	-0.175274636	-0.063984846	-0.298048772	-0.11479139	-0.252644327
ENSMUSG00000024845	0.479204795	-0.250853747	-0.011748337	-0.021964743	-0.219362336	0.019440189
ENSMUSG00000024847	0.479204795	-0.250853747	-0.011748337	-0.021964743	-0.219362336	0.019440189
ENSMUSG00000053081	0.321916069	0.030661065	0.081569547	-0.046946026	-0.148966291	0.025777297
ENSMUSG00000097227	0.423570196	-0.166069524	-0.037150509	-0.363466885	0.005073989	-0.3263825
ENSMUSG00000030867	0.290758947	-0.149333388	0.088535841	0.135427578	-0.025443152	0.149011306
ENSMUSG00000023307	0.283342011	0.248880136	0.461337594	0.106960838	0.241493459	0.30132651
ENSMUSG00000026222	0.222527334	-0.224434391	-0.287630575	-0.306163164	-0.440144431	-0.359551233
ENSMUSG00000026223	-0.062037485	-0.688282594	0.29404887	-0.31978927	0.366070656	-0.170811984
ENSMUSG00000030861	0.180491025	0.030233499	0.27720828	-0.074502369	-0.129346149	-0.030690102
ENSMUSG00000054893	0.433229555	-0.062231258	-0.06881291	-0.225028241	-0.063775175	-0.104100284
ENSMUSG00000015668	-0.07124227	-0.352861793	0.213220342	-0.188257025	-0.107977248	-0.082734
ENSMUSG00000030869	0.718172162	0.135877497	0.322320637	0.049177039	0.069993087	0.114018588
ENSMUSG00000026229	-0.082659535	-0.065857425	-0.41348211	-0.026237535	-0.421830201	-0.168965727
ENSMUSG00000021238	0.037125593	-0.474780376	-0.450580035	-0.333095291	-0.464648852	-0.350521152
ENSMUSG00000073429	0.687516593	0.295302101	0.286482526	-0.033288538	0.132262852	0.089915336
ENSMUSG00000073422	0.284144421	-0.536903908	-0.037831378	-0.515013219	-0.387621825	-0.350531877
ENSMUSG00000073423	0.054542276	-0.185562053	0.078935692	-0.227063386	-0.419270108	-0.242121775
ENSMUSG00000004798	0.476295402	-0.372388855	-0.131338403	-0.515451456	-0.17885985	-0.431539734
ENSMUSG00000073421	-0.406524216	0.265327601	-0.246715754	-0.089788759	-0.451910923	-0.283734025
ENSMUSG00000021234	-0.09623596	-0.198241152	-0.45584078	-0.17775429	-0.216273797	-0.208339378
ENSMUSG00000021235	-0.09623596	-0.198241152	-0.45584078	-0.17775429	-0.216273797	-0.208339378
ENSMUSG00000021236	0.690526198	0.361977805	0.745423576	0.255604095	0.448525061	0.439384728
ENSMUSG00000000301	0.2463909	-0.297357949	-0.189983168	-0.518470302	-0.46647417	-0.501785576
ENSMUSG00000005774	0.401948091	-0.133411794	-0.2707152	-0.358080499	-0.273581361	-0.329646699
ENSMUSG00000031402	0.047427047	-0.314327929	0.096516757	-0.038332038	0.087076262	0.055458819
ENSMUSG00000031403	0.375927165	0.075809051	-0.062242543	-0.313846039	-0.25583714	-0.276916746
ENSMUSG00000031400	0.452961012	-0.01234598	0.495223561	-0.001884477	-0.022314591	0.093428787
ENSMUSG00000060904	0.1897753215	0.14122298475	-0.69688594775	-0.4842093265	-0.5929547105	-0.56447285325
ENSMUSG00000005779	0.22412119	-0.049876195	0.119303442	-0.125958727	0.025048178	-0.073887652
ENSMUSG00000038671	0.642101758	0.330292543	0.017518175	-0.023623317	0.125061334	0.019409586
ENSMUSG00000086206	0.324475114	-0.090877255	0.14162812	-0.191184314	-0.269553565	-0.240918147
ENSMUSG00000003518	0.780115984	-0.003308146	0.335440704	-0.160146143	0.092704607	-0.014238486
ENSMUSG00000062054	0.182917901	-0.003275702	0.527715956	0.297991737	0.257171269	0.398939463
ENSMUSG00000030313	0.390498508	0.408591027	0.297576776	0.02392554	0.405736905	0.146141133
ENSMUSG00000030315	0.512145960667	-0.231691071667	0.02977806	-0.274542108667	-0.0725716863333	-0.227415254667
ENSMUSG00000030314	0.36512196	-0.081236808	0.307954372	-0.168742734	-0.137251028	-0.127749158
ENSMUSG00000030316	0.43422102	0.108095555	0.454258126	0.059905939	0.227540906	0.182607116
ENSMUSG00000085573	-0.540221081	-0.424450515	0.036055341	0.307775197	0.590083159	0.355813729
ENSMUSG00000007682	-0.254774261	0.023906478	0.884740546	-0.198324814	-0.03450422	-0.114756996
ENSMUSG00000051224	0.426329089	-0.124344508	0.274559267	-0.039470174	-0.045706409	0.060480066
ENSMUSG00000042246	0.944982812	0.163584585	0.262705838	-0.835897904	-0.207392302	-0.542576
ENSMUSG00000094870	0.975392756	0.093641268	0.270991959	-0.24818346	-0.008996096	-0.130179122
ENSMUSG00000094655	0.2664206205	-0.032527674	0.25295818825	-0.166566351	0.285922189	-0.027347222
ENSMUSG00000051220	0.116537961	0.07689347	0.023347348	-0.171009454	-0.272463697	-0.175128867
ENSMUSG00000027177	0.33846607	-0.208229958	0.107235081	-0.215679842	-0.297174554	-0.226212822
ENSMUSG00000051223	0.795662994	-0.065028996	0.336939383	-0.39366618	0.065323297	-0.258461588
ENSMUSG00000027176	0.21687064	-0.336969452	-0.148419407	-0.177701928	-0.344075392	-0.19902444
ENSMUSG00000005823	0.13862009	-0.248765895	-0.266501416	-0.182945938	-0.226749984	-0.195044465
ENSMUSG00000029027	0.333660242	0.077549303	0.484696128	0.069380539	0.161314599	0.231725577
ENSMUSG00000029020	0.650532449	-0.115466662	0.718575816	-0.038577496	0.168029271	0.138832489
ENSMUSG00000029022	0.141437969	-0.186753926	-0.168406605	-0.124596547	-0.033246025	-0.088920408
ENSMUSG00000018143	0.828574901	0.318503639	0.335341024	-0.024110287	0.061770112	0.065737873
ENSMUSG00000029029	0.35560969	-0.07607174	0.159406048	0.017604547	-0.129666299	0.015910464
ENSMUSG00000029028	0.464254335571	-0.0238725642857	0.529365070714	0.0204023867143	0.298578019714	0.201714275714
ENSMUSG00000072592	0.081070695	-0.075806718	-0.186596145	-0.138147657	-0.269286213	-0.172893745
ENSMUSG00000047417	0.196880256	-0.151611636	-0.089555858	-0.55481148	-0.355100911	-0.548863004
ENSMUSG00000049658	1.097184002	0.222634874	0.321360631	-0.113934666	0.01767025	0.013433087
ENSMUSG00000049659	0.574382004	-0.108834659	0.085884377	-0.126160439	-0.227181645	-0.107228163
ENSMUSG00000020549	0.662437868	-0.009380148	-0.07650531	-0.062308452	0.064168335	0.043648339
ENSMUSG00000026915	0.765081007	0.151951239	0.227555356	0.077628062	0.312453711	0.354380599
ENSMUSG00000026917	0.848445746	0.110151479	0.574643014	-0.052015831	0.229218346	0.110444196
ENSMUSG00000035367	0.89671282	-0.21330958	0.286409961	-0.430399175	-0.12750219	-0.259235013
ENSMUSG00000085318	0.204649758	-0.396882736	-0.458523504	-0.457368032	-0.454598483	-0.557740362
ENSMUSG00000035365	0.231818076	0.272973007	0.216371774	0.013521	-0.049528013	0.022677959
ENSMUSG00000038204	0.197795365	-0.302648205	-0.165998608	-0.493270195	-0.339345922	-0.476916437
ENSMUSG00000057388	0.281387587	-0.28017454	-0.245654283	-0.26342234	-0.182310949	-0.171046736
ENSMUSG00000085314	0.765839815	0.384286728	0.378975823	0.545243911	1.013351746	0.655115509
ENSMUSG00000097835	0.53638873	0.075462155	0.309299993	-0.031656088	0.045041385	0.077881005
ENSMUSG00000038208	0.314427972	-0.147923684	0.135479925	-0.084799916	-0.105107239	-0.068114442
ENSMUSG00000026918	0.690841436	-0.161083377	0.266660127	0.013602972	0.175565375	0.142154082
ENSMUSG00000020544	0.350519965	0.054022271	-0.106809285	-0.27350488	-0.305591614	-0.27752776
ENSMUSG00000020547	0.333059644	-0.138478638	0.189860272	0.005679869	0.070631819	0.051164572
ENSMUSG00000020546	0.350519965	0.054022271	-0.106809285	-0.27350488	-0.305591614	-0.27752776
ENSMUSG00000039315	-0.628146105	-0.300680962	-0.007583722	-0.297359598	-0.28071101	-0.395799132
ENSMUSG00000028778	-0.691063457	0.027335421	0.087350716	0.456819265	0.086710582	0.373107876
ENSMUSG00000028779	0.4386081	-0.272425271	-0.300519165	-0.466348449	-0.61956271	-0.501681233
ENSMUSG00000028772	0.034451792	-0.229135085	-0.242774245	-0.110777396	-0.355852549	-0.163248429
ENSMUSG00000038279	0.746607861	-0.003791003	0.296529877	-0.149623347	0.22494042	-0.021961
ENSMUSG00000063904	-0.128011041	-0.055012295	-0.15791212	-0.169350537	-0.237926701	-0.211283609
ENSMUSG00000029798	-0.190899597	-0.271465095	-0.222997445	-0.317744704	-0.418204726	-0.412587148
ENSMUSG00000022210	0.357490803	-0.425887744	-0.195797775	-0.5282806	-0.426687789	-0.526248655
ENSMUSG00000022216	0.41009248	-0.049958086	-0.003441857	-0.33020713	-0.01183114	-0.317417465
ENSMUSG00000029790	0.627983137	-0.218336049	-0.076367511	-0.601380419	-0.303645983	-0.538507817
ENSMUSG00000089783	-0.065297431	0.550688366	1.096815625	0.694957719	0.793339185	0.858508567
ENSMUSG00000009905	0.616408758	-0.014040098	0.072745225	0.001895078	0.08863108	0.060923175
ENSMUSG00000035093	0.902420915	0.169891089	0.42796344	-0.281127956	0.164001267	-0.045160416
ENSMUSG00000057103	0.692422016	-0.116637625	0.298391873	-0.267158758	-0.149766023	-0.179371383
ENSMUSG00000008429	1.023317117	0.144142042	0.322125731	-0.174073327	0.00250133	-0.024487316
ENSMUSG00000025078	0.671354666	-0.180718748	0.192268783	-0.245360163	-0.167288936	-0.222549929
ENSMUSG00000025077	0.671354666	-0.180718748	0.192268783	-0.245360163	-0.167288936	-0.222549929
ENSMUSG00000043241	0.407663717	0.009417093	0.172768365	-0.208853459	-0.150785019	-0.156998329
ENSMUSG00000043716	0.134426814	0.007592945	-0.088289877	0.225215539	0.002538917	0.184968465
ENSMUSG00000043243	0.304778205	0.306537795	-0.031223575	0.058736127	0.079925242	0.064093798
ENSMUSG00000046546	0.449444943	-0.336246635	-0.208932245	-0.560886605	-0.490332822	-0.504123696
ENSMUSG00000088257	-0.849394182	0.476561739	0.251332394	1.045722878	0.562680437	0.924637172
ENSMUSG00000040093	-0.121200841	-0.200828012	-0.429117739	-0.367716369	-0.440375941	-0.445107557
ENSMUSG00000052087	0.217266646	0.193440687	-0.094177154	-0.05950447	0.087763715	-0.025135801
ENSMUSG00000013158	-0.560196857	-0.073036883	-0.16647076	0.022898697	-0.060491561	-0.007872005
ENSMUSG00000013629	0.211310619	0.229813579	0.463368352	0.346193082	0.142183277	0.364986541
ENSMUSG00000052557	0.639747126	0.069130868	0.214950433	-0.025578831	0.121297739	0.087062479
ENSMUSG00000013622	0.855742606	0.013041785	0.347600823	-0.114901278	0.053473541	0.036997834
ENSMUSG00000035726	0.58694691	0.035743474	-0.023252094	-0.4501819	-0.089540351	-0.392846685
ENSMUSG00000035898	0.611401598	0.188865677	0.027029561	-0.134217252	-0.166747414	-0.062810994
ENSMUSG00000035890	0.338357216	-0.179295852	-0.221429735	-0.239502458	-0.373745847	-0.202770174
ENSMUSG00000092824	0.734313914	0.143289074	0.027909779	-0.147586589	-0.025284643	-0.085210486
ENSMUSG00000042046	0.089377065	0.169902007	-0.106554952	-0.236210956	-0.203064638	-0.246113093
ENSMUSG00000028952	0.283801531	-0.025840773	0.09231793	-0.089478097	0.087703052	-0.022087262
ENSMUSG00000004880	0.685698864	0.024304083	0.094121122	-0.166229776	-0.308561084	-0.12180288
ENSMUSG00000042043	0.929686746	0.38207203	0.827727193	0.284215694	0.488563622	0.447199305
ENSMUSG00000008682	0.346842044	-0.122364427	-0.156187109	-0.177539787	-0.09329092	-0.142752816
ENSMUSG00000008683	0.202478686	-0.159365092	0.043110585	-0.040613368	-0.080329472	-0.001185054
ENSMUSG00000034412	0.520427357	0.098828945	0.044337207	-0.17709412	-0.178600043	-0.158626636
ENSMUSG00000034413	1.093454399	0.085807066	0.773783616	-0.017773832	0.746772346	0.350439362
ENSMUSG00000027011	0.827648399	-0.3803627	0.138302446	-0.335280269	-0.195527749	-0.217835438
ENSMUSG00000034947	0.07017941	0.067240085	0.013934427	0.27803506	0.268552653	0.262834843
ENSMUSG00000034949	0.28449699	-0.121011316	-0.26177431	-0.36236424	-0.364883422	-0.327193753
ENSMUSG00000032324	0.221843645	0.075606414	0.324663058	0.249768089	0.249799187	0.339136875
ENSMUSG00000032322	0.735317958	0.227154892	0.516644837	-0.363357133	0.277211853	-0.166773324
ENSMUSG00000052331	0.547005333	-0.106464681	1.752867021	0.437033579	0.302813716	0.634765223
ENSMUSG00000044948	0.313622961	0.003256267	0.334444731	0.100659631	0.333073976	0.245957351
ENSMUSG00000037946	0.1901505012	0.2559555154	0.5656446088	0.0164001692	0.0412394714	0.0583824636
ENSMUSG00000023892	0.329848697	-0.10748014	-0.016544216	0.051822551	0.218502807	0.151122666
ENSMUSG00000032328	0.523799174	-0.090781187	0.124716446	-0.088236117	0.069683178	0.007771005
ENSMUSG00000032329	0.38037003	-0.207498088	-0.096089738	-0.280378141	-0.064564231	-0.225186249
ENSMUSG00000037808	0.25426337	-0.219301989	-0.264248331	-0.273139563	-0.365047958	-0.28778005
ENSMUSG00000027397	0.84121189	-0.143717984	0.171818247	-0.324047133	-0.024294047	-0.172092457
ENSMUSG00000020027	0.85830958	-0.391073511	-0.38730432	-0.838550878	-0.636194066	-0.772384019
